prop,propLabel,paperCount
http://orkg.org/orkg/predicate/P15509,Oil yield,26
http://orkg.org/orkg/predicate/P41524,Type of nanoparticles,26
http://orkg.org/orkg/predicate/P15059,Category,26
http://orkg.org/orkg/predicate/P5001,deals with,26
http://orkg.org/orkg/predicate/P15506,Collection site,26
http://orkg.org/orkg/predicate/P18048,Accuracy,26
http://orkg.org/orkg/predicate/P15507,Plant material status,26
http://orkg.org/orkg/predicate/P41190,Minimum experimental range (ppm),26
http://orkg.org/orkg/predicate/P41152,Research_plan,26
http://orkg.org/orkg/predicate/P39116,Time to acceptance (days),26
http://orkg.org/orkg/predicate/P18068,has endpoint,26
http://orkg.org/orkg/predicate/P34116,AUROC,26
http://orkg.org/orkg/predicate/P40055,Specific Energy Density[J/L],26
http://orkg.org/orkg/predicate/P15062,Game Genres,26
http://orkg.org/orkg/predicate/P15288,Treatment of recurrence,26
http://orkg.org/orkg/predicate/P15508,Isolation Procedure,26
http://orkg.org/orkg/predicate/P15289,Follow-up,26
http://orkg.org/orkg/predicate/P41556,Minimum temperature (C),26
http://orkg.org/orkg/predicate/P15287,Recurrence,26
http://orkg.org/orkg/predicate/P20,output,26
http://orkg.org/orkg/predicate/P41189,Maximum experimental range (ppm),26
http://orkg.org/orkg/predicate/P41557,Maximum temperature (C),26
http://orkg.org/orkg/predicate/P15061,Technology Bases,26
http://orkg.org/orkg/predicate/P18064,has temperature value,25
http://orkg.org/orkg/predicate/P23122,No of cats,25
http://orkg.org/orkg/predicate/P41159,Unit_frequency,25
http://orkg.org/orkg/predicate/P41740,Type of nanocarrier,25
http://orkg.org/orkg/predicate/P3005,Sensitivity,25
http://orkg.org/orkg/predicate/P18059,has role,25
http://orkg.org/orkg/predicate/P19,input,25
http://orkg.org/orkg/predicate/P37523,Has method ,25
http://orkg.org/orkg/predicate/P39125,Concepts learning,25
http://orkg.org/orkg/predicate/P18063,has assay title,25
http://orkg.org/orkg/predicate/P37296,Encapsulation efficiency,25
http://orkg.org/orkg/predicate/P5083,mode,25
http://orkg.org/orkg/predicate/P35217,Has evaluation metrics,25
http://orkg.org/orkg/predicate/P42002,Energy band gap,25
http://orkg.org/orkg/predicate/P35182,Year of study,25
http://orkg.org/orkg/predicate/P7111,has name,25
http://orkg.org/orkg/predicate/P15456,Samples,24
http://orkg.org/orkg/predicate/P15699,has beginning,24
http://orkg.org/orkg/predicate/P41527,Unit_vuvspec_irradiance,24
http://orkg.org/orkg/predicate/P15339,Types of literature Publication reviews type,24
http://orkg.org/orkg/predicate/P6002,Results,24
http://orkg.org/orkg/predicate/P41161,Ambient_atmosphere,24
http://orkg.org/orkg/predicate/P15678,Determinants,24
http://orkg.org/orkg/predicate/P18071,Has,24
http://orkg.org/orkg/predicate/P41529,Unit_pressure,24
http://orkg.org/orkg/predicate/P15589,N (%) with 2 isolated abnormalities,24
http://orkg.org/orkg/predicate/P41897,Donor,24
http://orkg.org/orkg/predicate/P15669,Data extraction tools,24
http://orkg.org/orkg/predicate/P15677,During time intervals,24
http://orkg.org/orkg/predicate/P15370,Challenges,24
http://orkg.org/orkg/predicate/P41164,Ne,24
http://orkg.org/orkg/predicate/P41167,Gas _flow _rate,24
http://orkg.org/orkg/predicate/P18056,has confirmatory assay,24
http://orkg.org/orkg/predicate/P15338,Papers Foci,24
http://orkg.org/orkg/predicate/P15675,Comparison among healthcare institutions,24
http://orkg.org/orkg/predicate/P15303,Strategy,24
http://orkg.org/orkg/predicate/P41526,vuvspec_irradiance,24
http://orkg.org/orkg/predicate/P15674,"Comparison between different tools, information systems or data task",24
http://orkg.org/orkg/predicate/P5041,Domain,24
http://orkg.org/orkg/predicate/P15676,Before and after data quality intervention,24
http://orkg.org/orkg/predicate/P41986,FeO,24
http://orkg.org/orkg/predicate/P41966,Supplementary information,24
http://orkg.org/orkg/predicate/P43164,Kaolinite,24
http://orkg.org/orkg/predicate/P41898,Acceptor,24
http://orkg.org/orkg/predicate/P15672,For a single source only once,24
http://orkg.org/orkg/predicate/P15670,Reminder systems,24
http://orkg.org/orkg/predicate/P41168,Unit_gas_flow_rate,24
http://orkg.org/orkg/predicate/P15281,Size (cm),23
http://orkg.org/orkg/predicate/P29007,assay measurement type,23
http://orkg.org/orkg/predicate/P15040,Specification Languages,23
http://orkg.org/orkg/predicate/P15053,Future work/challenges,23
http://orkg.org/orkg/predicate/P41983,Ferric,23
http://orkg.org/orkg/predicate/P15618,Species Order,23
http://orkg.org/orkg/predicate/P37507,Virus,23
http://orkg.org/orkg/predicate/P15284,Laboratory fi ndings,23
http://orkg.org/orkg/predicate/P18075,inter-coder agreement,23
http://orkg.org/orkg/predicate/P5103,order,23
http://orkg.org/orkg/predicate/P15620,Analytical method,23
http://orkg.org/orkg/predicate/P23031,has software,23
http://orkg.org/orkg/predicate/P40019,Additive,23
http://orkg.org/orkg/predicate/P23126,Body system affected and adverse effects,23
http://orkg.org/orkg/predicate/P15110,Material linearity - Adherend - nonlinear,22
http://orkg.org/orkg/predicate/P15107,Material linearity - Adhesive - Linear,22
http://orkg.org/orkg/predicate/P15108,Material linearity - Adhesive - Nonlinear,22
http://orkg.org/orkg/predicate/P29005,PubChemAID,22
http://orkg.org/orkg/predicate/P18069,has concentration unit,22
http://orkg.org/orkg/predicate/P15120,Solution - Numerical,22
http://orkg.org/orkg/predicate/P41819,Epidemiological surveillance system purpose,22
http://orkg.org/orkg/predicate/P36024,Total submissions,22
http://orkg.org/orkg/predicate/P15113,Adherends - Similar,22
http://orkg.org/orkg/predicate/P23130,Dose of AED(s) (mg/ kg),22
http://orkg.org/orkg/predicate/P37139,Pages,22
http://orkg.org/orkg/predicate/P15118,Adhesive stresses - txy,22
http://orkg.org/orkg/predicate/P41880,Contribution description,22
http://orkg.org/orkg/predicate/P9044,95% Confidence interval,22
http://orkg.org/orkg/predicate/P41501,Sea surface temperature (degree Celsius) (upper limit),22
http://orkg.org/orkg/predicate/P41547,Target gas concentration (ppm),22
http://orkg.org/orkg/predicate/P21,programming language,22
http://orkg.org/orkg/predicate/P41545,Target gas,22
http://orkg.org/orkg/predicate/P23128,Adverse effect type,22
http://orkg.org/orkg/predicate/P41326,Relationship learning,22
http://orkg.org/orkg/predicate/P15117,Adhesive stresses - sy,22
http://orkg.org/orkg/predicate/P15114,Adherends - Dissimilar - Thickness,22
http://orkg.org/orkg/predicate/P15119,Solution - Closed-form,22
http://orkg.org/orkg/predicate/P15045,Calculation Concepts,22
http://orkg.org/orkg/predicate/HAS_METRIC,Has metric,22
http://orkg.org/orkg/predicate/P7144,Earth System Model,22
http://orkg.org/orkg/predicate/P37204,Mixed layer depth (MLD),22
http://orkg.org/orkg/predicate/P15112,Adherends - Composite,22
http://orkg.org/orkg/predicate/P16022,R0 estimates (average),22
http://orkg.org/orkg/predicate/P23140,Basic reproduction number,22
http://orkg.org/orkg/predicate/P34020,Stakeholders,22
http://orkg.org/orkg/predicate/P15109,Material linearity - Adherend - Linear,22
http://orkg.org/orkg/predicate/P15116,Adhesive stresses - sx,22
http://orkg.org/orkg/predicate/P23123,Period of treatment or follow-up (months),22
http://orkg.org/orkg/predicate/P35181,Online competition,22
http://orkg.org/orkg/predicate/P15115,Adherends - Dissimilar -Material,22
http://orkg.org/orkg/predicate/P41207,Processing,22
http://orkg.org/orkg/predicate/P41000,Surfactant,22
http://orkg.org/orkg/predicate/P15111,Adherends - Isotropic,22
http://orkg.org/orkg/predicate/P41500,Sea surface temperature (degree Celsius) (lower limit),22
http://orkg.org/orkg/predicate/P37205,Sea surface temperature (SST),21
http://orkg.org/orkg/predicate/P41461,Component-based measures,21
http://orkg.org/orkg/predicate/P39114,Drug entrapment efficiency (%),21
http://orkg.org/orkg/predicate/P41455,Roles and responsibilities,21
http://orkg.org/orkg/predicate/P26002,Global Mean Sea level Rise Projection,21
http://orkg.org/orkg/predicate/P41458,Exchange arragements,21
http://orkg.org/orkg/predicate/P41456,Technology and data,21
http://orkg.org/orkg/predicate/P41464,Degree of autonomy,21
http://orkg.org/orkg/predicate/P41462,Substantive outputs,21
http://orkg.org/orkg/predicate/P41463,Procedural changes,21
http://orkg.org/orkg/predicate/P15334,Foci,21
http://orkg.org/orkg/predicate/P15298,Tools,21
http://orkg.org/orkg/predicate/P15666,Anonymistion algorithm/method,21
http://orkg.org/orkg/predicate/P29009,has mode of action,21
http://orkg.org/orkg/predicate/P41454,Processes,21
http://orkg.org/orkg/predicate/P41030,has Application Scope,21
http://orkg.org/orkg/predicate/P41070,Upper limit (integrated primary production),21
http://orkg.org/orkg/predicate/P41457,Legislation and policies,21
http://orkg.org/orkg/predicate/P5024,Keyword,21
http://orkg.org/orkg/predicate/P41465,Local conditions,21
http://orkg.org/orkg/predicate/P15147,Inventory fleet,21
http://orkg.org/orkg/predicate/P20023,temperature,21
http://orkg.org/orkg/predicate/P5025,Filter,21
http://orkg.org/orkg/predicate/P15609,Fields,21
http://orkg.org/orkg/predicate/P41460,Aggregate-based measures,21
http://orkg.org/orkg/predicate/P15635,Social Welfare per adopted hectare (US dollars per hectare) [],21
http://orkg.org/orkg/predicate/P41071,Unit (integrated primary production),21
http://orkg.org/orkg/predicate/P39121,Solar cell structure,21
http://orkg.org/orkg/predicate/P39117,Maximum efficiency of the solar cell  (%),21
http://orkg.org/orkg/predicate/P41453,Structures and organisations,21
http://orkg.org/orkg/predicate/P15696,Difference (% decrease) in shell thickness (egg region) in shell thickness (egg region),20
http://orkg.org/orkg/predicate/P15535,social incentives (SOCIN) - regional culture,20
http://orkg.org/orkg/predicate/P40065,has contribution type,20
http://orkg.org/orkg/predicate/P40021,Type of transformation,20
http://orkg.org/orkg/predicate/P15391,Problematic assumptions,20
http://orkg.org/orkg/predicate/P15124,Data analysis,20
http://orkg.org/orkg/predicate/P15550,governance incentives (GOVIN) - audit quality,20
http://orkg.org/orkg/predicate/P15485,Plant cost (MV 2012),20
http://orkg.org/orkg/predicate/P15533,social incentives (SOCIN) - activity,20
http://orkg.org/orkg/predicate/P15453,State,20
http://orkg.org/orkg/predicate/P41820,Epidemiological surveillance process,20
http://orkg.org/orkg/predicate/P15484,Plant cost (MV),20
http://orkg.org/orkg/predicate/P15610,Artifacts,20
http://orkg.org/orkg/predicate/P15021,Classifier,20
http://orkg.org/orkg/predicate/P43135,Has energy sources,20
http://orkg.org/orkg/predicate/P15539,financial incentives (FININ) - government wealth,20
http://orkg.org/orkg/predicate/P15694,"Embryo assessment, developmental stage stage",20
http://orkg.org/orkg/predicate/P7075,has outcome,20
http://orkg.org/orkg/predicate/P15542,institutional incentives (INSIN) - population size,20
http://orkg.org/orkg/predicate/P15486,Plant cost (400 MW MV 2012),20
http://orkg.org/orkg/predicate/P15540,financial incentives (FININ) - reliance on federal,20
http://orkg.org/orkg/predicate/P15548,governance incentives (GOVIN) - accounting quality,20
http://orkg.org/orkg/predicate/P15549,governance incentives (GOVIN) - system endorsement,20
http://orkg.org/orkg/predicate/P15530,political incentives (POLIN) - government size,20
http://orkg.org/orkg/predicate/P23119,2nd AED,20
http://orkg.org/orkg/predicate/P15691,Body mass (g),20
http://orkg.org/orkg/predicate/P15543,institutional incentives (INSIN) - staff demographic,20
http://orkg.org/orkg/predicate/P40022,Time (hours),20
http://orkg.org/orkg/predicate/P37581,hasScenario,20
http://orkg.org/orkg/predicate/P15534,social incentives (SOCIN) - voter wealth,20
http://orkg.org/orkg/predicate/P15525,No,20
http://orkg.org/orkg/predicate/P5005,Uncertainty,20
http://orkg.org/orkg/predicate/P15529,political incentives (POLIN) - interest group competition,20
http://orkg.org/orkg/predicate/P15532,social incentives (SOCIN) - interparty competition,20
http://orkg.org/orkg/predicate/P15636,Million adopted hectares (yearly averages) [adoption rate%],20
http://orkg.org/orkg/predicate/P31001,paper:Study date,20
http://orkg.org/orkg/predicate/P15552,governance incentives (GOVIN) - disclosure regulation,20
http://orkg.org/orkg/predicate/P15692,Egg mass (g),20
http://orkg.org/orkg/predicate/P15527,political incentives (POLIN) voter participation,20
http://orkg.org/orkg/predicate/P15547,governance incentives (GOVIN) - governance power,20
http://orkg.org/orkg/predicate/P1,yields,20
http://orkg.org/orkg/predicate/P40020,Mechanism,20
http://orkg.org/orkg/predicate/P15487,Diesel (V/l,20
http://orkg.org/orkg/predicate/P15551,governance incentives (GOVIN) - code of ethics,20
http://orkg.org/orkg/predicate/P15544,institutional incentives (INSIN) - government type,20
http://orkg.org/orkg/predicate/P15546,institutional incentives (INSIN) - IT sophistication,20
http://orkg.org/orkg/predicate/P15690,Species (developmental mode),20
http://orkg.org/orkg/predicate/P15545,institutional incentives (INSIN) - staff selection,20
http://orkg.org/orkg/predicate/P15528,political incentives (POLIN) - legislative power,20
http://orkg.org/orkg/predicate/P41031,has Data Source,20
http://orkg.org/orkg/predicate/P15371,#Test,20
http://orkg.org/orkg/predicate/P15541,institutional incentives (INSIN) - professionalism,20
http://orkg.org/orkg/predicate/P15531,social incentives (SOCIN) - public media,20
http://orkg.org/orkg/predicate/P15488,Diesel 400 MW (V2012/l),20
http://orkg.org/orkg/predicate/P15537,social incentives (SOCIN) - voter demographic,20
http://orkg.org/orkg/predicate/P15693,"Embryo assessment , presence only only",20
http://orkg.org/orkg/predicate/P15695,Incubation state/egg characteristic,20
http://orkg.org/orkg/predicate/P23121,4th AED,20
http://orkg.org/orkg/predicate/P35049,Governance,20
http://orkg.org/orkg/predicate/P15121,Place of experiment,20
http://orkg.org/orkg/predicate/P15538,financial incentives (FININ) - reliance on debt,20
http://orkg.org/orkg/predicate/P7099,has data,20
http://orkg.org/orkg/predicate/P15526,political incentives (POLIN) - political competition,20
http://orkg.org/orkg/predicate/P15536,social incentives (SOCIN) - internet access,20
http://orkg.org/orkg/predicate/P15066,Focus,19
http://orkg.org/orkg/predicate/P23112,allocation concealment,19
http://orkg.org/orkg/predicate/P41855,Ionization_state,19
http://orkg.org/orkg/predicate/P15470,Reported capacity(MWth),19
http://orkg.org/orkg/predicate/P41821,Epidemiological surveillance users,19
http://orkg.org/orkg/predicate/P35050,Health,19
http://orkg.org/orkg/predicate/P41826,Epidemiological surveillance approach,19
http://orkg.org/orkg/predicate/P23115,other sources of bias,19
http://orkg.org/orkg/predicate/P23114,Selective reporting,19
http://orkg.org/orkg/predicate/P41926,Language,19
http://orkg.org/orkg/predicate/P41825,Epidemiological surveillance software,19
http://orkg.org/orkg/predicate/P15633,Farmers,19
http://orkg.org/orkg/predicate/P15655,Future work,19
http://orkg.org/orkg/predicate/P15469,Cost,19
http://orkg.org/orkg/predicate/P35062,Water,19
http://orkg.org/orkg/predicate/P23124,Prevalence of adverse effects,19
http://orkg.org/orkg/predicate/P41856,Comparison  to,19
http://orkg.org/orkg/predicate/P41520,Volumetric N2 fixation rate unit,19
http://orkg.org/orkg/predicate/P41519,Volumetric N2 fixation rate (upper limit),19
http://orkg.org/orkg/predicate/P41853,Acronym_in_literature,19
http://orkg.org/orkg/predicate/P41854,Transitions,19
http://orkg.org/orkg/predicate/P15472,Cost V2012 (400 MWth),19
http://orkg.org/orkg/predicate/P35046,Education,19
http://orkg.org/orkg/predicate/P23113,Incomplete outcome   data,19
http://orkg.org/orkg/predicate/P23120,3rd AED,19
http://orkg.org/orkg/predicate/HAS_VALUE,Has value,19
http://orkg.org/orkg/predicate/P15095,Detection limit,19
http://orkg.org/orkg/predicate/P41043,Instrument,19
http://orkg.org/orkg/predicate/P41852,paper:caategory,19
http://orkg.org/orkg/predicate/P23111,Randomization,19
http://orkg.org/orkg/predicate/P41069,Lower limit (integrated primary production),19
http://orkg.org/orkg/predicate/P36081,Approach name,19
http://orkg.org/orkg/predicate/P23110,Blinding of outcome assessment,19
http://orkg.org/orkg/predicate/P35051,Housing,19
http://orkg.org/orkg/predicate/P15468,Gasifiers,19
http://orkg.org/orkg/predicate/P37033,Internal identifier,19
http://orkg.org/orkg/predicate/P41551,Recovery time (s),19
http://orkg.org/orkg/predicate/P24017,conditions,19
http://orkg.org/orkg/predicate/P15096,Experimental Dataset,19
http://orkg.org/orkg/predicate/P42006,Power conversion efficiency,18
http://orkg.org/orkg/predicate/P15065,"Agile
Method",18
http://orkg.org/orkg/predicate/P25012,Sacrificial Reagent,18
http://orkg.org/orkg/predicate/P41170,Unit_gas,18
